Year,Quarter,Segment,Region,Subscribers,Revenue_QR_Mn,ARPU_QR,Data_Usage_GB,Voice_Minutes_Mn,Customer_Satisfaction_Index,Churn_Rate_Pct,Complaints_Resolved_Pct,New_Activations,Deactivations,Avg_Resolution_Time_Hours,eSIM_Activations,Recharge_Transactions_Thousand,Retail_Store_Visits_Thousand,Digital_Sales_Pct,Network_Availability_Pct
2023,Q1,IoT,Al Wakrah,205861,308.1400146,114.5500031,495.8800049,120.1600037,76.75,2.710000038,97.33000183,27434,11359,6.820000172,4813,676,265,59.86000061,99.91649628
2023,Q1,IoT,Umm Salal,194956,296.6799927,102.1500015,461.4500122,112.4300003,79.75,3.069999933,98.70999908,37319,7693,6.510000229,3655,601,188,67.48000336,99.99780273
2023,Q1,IoT,Al Khor,180865,357.3800049,107.4199982,481.7900085,133.6100006,74.70999908,2.289999962,97.25,27349,8912,4.739999771,3864,403,156,53.79999924,99.94589996
2023,Q1,Devices,Doha,206723,301.0899963,120.7200012,462.1799927,129.1100006,90.40000153,2.430000067,96.58999634,30410,10300,6.230000019,5508,692,235,75.01999664,99.93389893
2023,Q1,Devices,Al Rayyan,185938,317.8399963,114.2900009,474.8900146,116.7200012,77.55999756,2.420000076,97.31999969,31208,11801,6.900000095,5147,346,227,58.52999878,99.92050171
2023,Q1,Devices,Al Wakrah,195390,307.3599854,109.5100021,520.0499878,134.0099945,79.41999817,3.289999962,97.73999786,28719,8804,4.489999771,4377,500,170,45.77999878,99.938797
2023,Q1,Devices,Umm Salal,199940,306.5400085,104.75,518.5,119.0100021,75.19000244,2.420000076,98.06999969,32611,8753,4.619999886,4137,464,178,73.94000244,99.95619965
2023,Q1,Devices,Al Khor,191763,295.3099976,104.4400024,539.9000244,130.3500061,76.69000244,2.829999924,97.43000031,27146,12779,3.170000076,5450,759,172,63.33000183,99.90840149
2023,Q2,Mobile Prepaid,Doha,206222,309.5899963,104.8600006,521.6300049,126.6100006,87.26999664,3.119999886,95.18000031,30556,4960,4.849999905,5349,707,292,45.31999969,99.94180298
2023,Q2,Mobile Prepaid,Al Rayyan,197107,292.7399902,117.7399979,449.8500061,118.9700012,83.15000153,2.859999895,96.33999634,30371,7165,6.489999771,5730,594,143,52.74000168,99.93379974
2023,Q2,Mobile Prepaid,Al Wakrah,210027,315.0599976,105.3099976,545.8099976,102.9100037,89.55000305,3.339999914,92.73999786,28001,10939,7.010000229,4383,653,176,56.79000092,99.93039703
2023,Q2,Mobile Prepaid,Umm Salal,205228,268.230011,110.1299973,505.6600037,125.0299988,77.30999756,3.49000001,94.79000092,25636,12341,4.769999981,4325,416,247,71.23000336,99.97119904
2023,Q2,Mobile Prepaid,Al Khor,199316,301.6600037,108.5199966,472.8299866,130.4100037,77.31999969,3.359999895,97,27155,5426,4.099999905,5131,662,247,58.66999817,99.94909668
2023,Q2,Mobile Postpaid,Doha,196725,304.8599854,112.9800034,509.8299866,119.3099976,81.45999908,2.430000067,95.27999878,29895,11865,6.440000057,6397,649,277,69.31999969,99.95300293
2023,Q2,Mobile Postpaid,Al Rayyan,183860,306.519989,109.8499985,471.3299866,131.2100067,79.77999878,2.130000114,97.76000214,22630,9474,4.840000153,4968,642,134,62.99000168,99.97450256
2023,Q2,Mobile Postpaid,Al Wakrah,211820,299.019989,109.8399963,475.3500061,112.5500031,78.19000244,2.579999924,96.40000153,31125,11507,5.610000134,4199,729,307,65.48999786,99.9496994
2023,Q2,Mobile Postpaid,Umm Salal,188242,280.8800049,121.75,526.7800293,128.8099976,81.23999786,2.319999933,96.48000336,28093,9903,4.300000191,3013,464,130,66.94999695,99.94509888
2023,Q2,Mobile Postpaid,Al Khor,187640,280.7399902,114.8099976,463.2799988,114.5800018,77.48999786,1.870000005,96.76000214,15294,9902,4.170000076,3223,329,242,64.19999695,99.92160034
2023,Q2,Fixed Broadband,Doha,206577,318.9200134,109.4599991,526.7600098,112.2200012,90.81999969,2.980000019,99.44000244,25191,10053,4.230000019,4639,564,223,77.52999878,99.94560242
2023,Q2,Fixed Broadband,Al Rayyan,225834,293.4299927,113.1800003,498.9100037,122.4199982,78.44999695,2.470000029,96.27999878,27353,8838,4.480000019,5679,712,171,54.63999939,99.938797
2023,Q2,Fixed Broadband,Al Wakrah,205325,298.2999878,111.7200012,499.519989,123.2300034,80.02999878,2.630000114,93.87999725,28572,11091,4.179999828,5122,500,90,50.34999847,99.97499847
2023,Q2,Fixed Broadband,Umm Salal,212155,304.7799988,113.1299973,483.9299927,123.5800018,82.26000214,2.480000019,98.79000092,33543,8555,4.710000038,5405,666,189,64.79000092,99.96399689
2023,Q2,Fixed Broadband,Al Khor,197464,307.1799927,99.62999725,502.3099976,126.75,74.31999969,2.869999886,93.55999756,35905,12254,3.349999905,4675,651,273,65.58999634,99.94159698
2023,Q2,Managed Services,Doha,190201,327.9599915,111.1100006,461.9200134,109.8799973,82.41999817,2.75999999,92.65000153,29956,10460,4.019999981,5294,633,68,70.18000031,99.93039703
2023,Q2,Managed Services,Al Rayyan,228040,301.519989,112.5100021,533.6400146,131.1399994,81.52999878,2.349999905,95.83999634,33516,8855,3.75999999,6384,574,315,62.09000015,99.9858017
2023,Q2,Managed Services,Al Wakrah,200755,297.4899902,108.8399963,507.6499939,106.4199982,71.91000366,2.079999924,95.80999756,28083,8011,3.400000095,3097,607,243,65.62000275,99.95539856
2023,Q2,Managed Services,Umm Salal,190024,299.1199951,113.9800034,488.7200012,131.5200043,83.37999725,2.410000086,94.05000305,29401,10444,4.329999924,7143,646,269,51.20999908,99.96260071
2023,Q2,Managed Services,Al Khor,215721,285.2799988,118.3199997,474.480011,122.0299988,74.45999908,2.029999971,97.87999725,18889,13453,5.409999847,4336,661,244,70.19999695,99.93499756
2023,Q2,IoT,Doha,182253,305.3999939,113.1299973,531.9000244,111.9700012,82.04000092,1.980000019,98.45999908,22547,11028,3.25999999,4491,646,40,65.55000305,99.9355011
2023,Q2,IoT,Al Rayyan,200917,320.0899963,109.3899994,471.4500122,121.75,83.38999939,2.569999933,95.23000336,27463,12082,4.550000191,3462,383,305,45.86999893,99.96340179
2023,Q2,IoT,Al Wakrah,199431,277.9200134,108.4700012,540.1799927,125.5199966,71.62999725,2.299999952,94.12999725,32196,8258,5.679999828,4514,654,233,46.65000153,99.93969727
2023,Q2,IoT,Umm Salal,204832,322.4299927,101.4499969,522.789978,108.5999985,84.41999817,2.529999971,97.66999817,26278,10910,6.349999905,3530,586,178,52.77999878,99.93779755
2023,Q2,IoT,Al Khor,198918,329.8800049,107.6800003,496.75,140.6399994,83.19999695,2.00999999,100,29874,6745,5.599999905,4886,688,179,50.47999954,99.95040131
2023,Q2,Devices,Doha,218098,303.2999878,121.4499969,498.7600098,116.7200012,79.23999786,3.480000019,95.25,33021,7595,4.769999981,6142,546,187,69.87000275,99.94290161
2023,Q2,Devices,Al Rayyan,196328,285.3099976,111.8600006,487.0799866,123.5899963,85.26000214,2.099999905,98.66000366,42345,7703,3.140000105,4434,576,176,65.77999878,99.94550323
2023,Q2,Devices,Al Wakrah,225069,278.5899963,107.9800034,420.3099976,114.6600037,85.69000244,3.289999962,96.5,35372,6511,3.849999905,6122,467,178,64.55999756,99.94960022
2023,Q2,Devices,Umm Salal,192159,288.6600037,113.3600006,451.769989,139.4199982,82.30999756,1.879999995,95.04000092,26475,10391,4.940000057,4337,690,244,55.41999817,99.96669769
2023,Q2,Devices,Al Khor,199382,319.0599976,115.7699966,491.7799988,129.0899963,76.76999664,2.450000048,96.25,25017,6488,4.380000114,4120,723,278,49.06999969,99.93190002
2023,Q3,Mobile Prepaid,Doha,186090,339.1199951,111.0299988,495.269989,123.0199966,74.66999817,2.24000001,97.76999664,22399,8630,5.309999943,5243,613,241,79.61000061,99.92009735
2023,Q3,Mobile Prepaid,Al Rayyan,203704,271.7900085,110.6600037,501.7399902,128.3600006,87.26000214,2.819999933,97.83999634,23309,9941,4.78000021,5288,547,261,61.84999847,99.92970276
2023,Q3,Mobile Prepaid,Al Wakrah,212492,279.0499878,113.1200027,484.019989,128.6399994,79.68000031,2.329999924,96.37000275,33555,10491,4.789999962,4487,681,166,45.97000122,99.96900177
2023,Q3,Mobile Prepaid,Umm Salal,210871,322.730011,100.3099976,506.4100037,111.1500015,70.05999756,2.170000076,98.80000305,33829,10397,6.300000191,6434,725,276,39.38000107,99.94989777
2023,Q3,Mobile Prepaid,Al Khor,195694,279.4200134,110.6500015,497.3699951,129.3500061,84.81999969,1.679999948,95.55000305,30175,7453,5.900000095,5989,568,194,57.00999832,99.94409943
2023,Q3,Mobile Postpaid,Doha,194211,292.1300049,109.6600037,522.8599854,135.8800049,87.25,2.630000114,97.23999786,26177,10026,5.739999771,5111,484,174,70.73000336,99.98619843
2023,Q3,Mobile Postpaid,Al Rayyan,194452,301.7999878,107.6800003,483.5400085,118.6999969,67.83999634,2.339999914,99.36000061,26239,9744,4.630000114,4399,504,142,60.75,99.95819855
2023,Q3,Mobile Postpaid,Al Wakrah,204540,296.6000061,105.8700027,458.8399963,120.4599991,82,2.349999905,95.5,19647,10922,5.53000021,4386,861,88,54.86999893,99.94139862
2023,Q3,Mobile Postpaid,Umm Salal,212091,292.0700073,97.62999725,503.5599976,129.5200043,76.13999939,2.589999914,93.41000366,26202,11524,3.789999962,4949,515,209,59.75,99.94799805
2023,Q3,Mobile Postpaid,Al Khor,201573,275.2999878,113.0100021,534.289978,114.3399963,82.44000244,1.870000005,97.93000031,22877,9215,4.590000153,4492,495,141,85.31999969,99.9822998
2023,Q3,Fixed Broadband,Doha,213284,308.269989,103.9199982,458.3099976,138.7200012,81.91999817,2.549999952,96.31999969,29358,6794,5.25,6570,606,155,55.36999893,99.95780182
2023,Q3,Fixed Broadband,Al Rayyan,186965,276.3299866,105.1699982,513.4500122,122.9499969,87.20999908,2.059999943,96.87000275,39921,8153,4.820000172,5682,633,162,46.63000107,99.94960022
2023,Q3,Fixed Broadband,Al Wakrah,195609,289.6900024,106.8700027,457.2999878,126.0299988,83.68000031,2.079999924,97.22000122,21146,10371,3.910000086,4005,493,172,61.15999985,99.94460297
2023,Q3,Fixed Broadband,Umm Salal,185212,250.3399963,107.5500031,466.8999939,125.8099976,66.33000183,2.470000029,97.25,30657,9009,6.300000191,5830,478,224,81.98999786,99.96350098
2023,Q3,Fixed Broadband,Al Khor,203883,270.769989,114.7399979,500.3999939,125.3799973,87.70999908,2.140000105,99.70999908,31611,6951,5.75,4010,490,180,69.51000214,99.96779633
2023,Q3,Managed Services,Doha,214695,300.4299927,110.9300003,502.3099976,112.6200027,71.84999847,2.809999943,92.90000153,30412,10528,3.650000095,4413,463,159,72.08000183,99.96179962
2023,Q3,Managed Services,Al Rayyan,203100,301.4200134,102.1600037,487.5799866,117.0899963,82.52999878,2.890000105,95.19999695,24728,9148,5.989999771,5144,461,216,64.87999725,99.91280365
2023,Q3,Managed Services,Al Wakrah,189097,263.3999939,108.5699997,490.2200012,134.6600037,82.73000336,2.529999971,98.68000031,34840,10540,5.159999847,4341,708,236,58.72000122,99.93289948
2023,Q3,Managed Services,Umm Salal,212036,334.6099854,113.8799973,509.019989,114.5800018,80.94999695,2.339999914,98.63999939,28668,10385,4.909999847,5094,514,235,52.83000183,99.96009827
2023,Q3,Managed Services,Al Khor,177264,312.6900024,111.3799973,485.3399963,135.1600037,90.83999634,2.50999999,96.20999908,27348,12582,3.609999895,3866,819,157,52.86999893,99.9190979
2023,Q3,IoT,Doha,199277,289.9400024,105.0800018,512.3200073,121.4800034,83.98999786,1.649999976,96.43000031,23348,8715,6.71999979,5483,562,229,55.45999908,99.96230316
2023,Q3,IoT,Al Rayyan,208060,276.7600098,103.5400009,464.5100098,126.5500031,90.41999817,2.450000048,96.26000214,25430,10959,5.679999828,5469,608,227,46.11000061,99.9414978
2023,Q3,IoT,Al Wakrah,207976,322.1099854,111.1600037,487.2900085,132.5399933,76.63999939,2.75,97.66999817,16829,8336,4.769999981,5905,526,210,62.54999924,99.93800354
2023,Q3,IoT,Umm Salal,203722,289.1700134,108,479.9899902,119.9199982,83.48000336,2.480000019,95.16999817,27092,8520,3.559999943,5094,519,184,68.56999969,99.97509766
2023,Q3,IoT,Al Khor,187893,309.4700012,103.4199982,547.3300171,110.4899979,88.18000031,2.380000114,94.41999817,34393,9679,5.71999979,5334,608,109,61.06000137,99.92269897
2023,Q3,Devices,Doha,194942,300.4599915,103.5,543.3900146,109.8799973,79.05999756,2.470000029,96.56999969,29578,10454,4.679999828,5688,691,120,55.00999832,100
2023,Q3,Devices,Al Rayyan,197006,307.6799927,111.0400009,489.5499878,123.3799973,81.87000275,2.549999952,93.11000061,33774,8754,6.130000114,5169,599,174,76.56999969,99.93080139
2023,Q3,Devices,Al Wakrah,217690,294.7900085,116.0599976,497.0400085,123.9800034,81.01999664,1.629999995,97.65000153,33485,11432,4.579999924,4456,727,131,55.75999832,99.97250366
2023,Q3,Devices,Umm Salal,201841,329.980011,105.4199982,512.0700073,125.25,81.97000122,2.329999924,94.44999695,37241,5868,4.150000095,6525,695,309,61.08000183,99.90460205
2023,Q3,Devices,Al Khor,196279,313.6799927,108.9499969,479.4299927,102.0800018,76.56999969,3.430000067,94.51000214,26383,10521,5.559999943,6840,576,207,60.77000046,99.94709778
2023,Q4,Mobile Prepaid,Doha,209101,300.230011,100.0800018,475.769989,115.3399963,75.75,2.660000086,93.54000092,23222,10851,3.910000086,5642,591,178,57.11999893,99.9335022
2023,Q4,Mobile Prepaid,Al Rayyan,202443,304.7600098,109.5299988,494.4700012,112.0999985,80.06999969,2.859999895,94.08999634,31814,7235,4.699999809,8034,703,148,75.25,99.98049927
2023,Q4,Mobile Prepaid,Al Wakrah,196565,265.8099976,101.2200012,488.8999939,104.6200027,85.87999725,2.950000048,96.36000061,23695,9400,6.119999886,5408,518,188,48.59999847,99.97850037
2023,Q4,Mobile Prepaid,Umm Salal,204523,282.7999878,106.8499985,528.5,108.7799988,69.22000122,2.119999886,96.41000366,31550,10127,4.71999979,4102,570,261,58.13000107,99.94550323
2023,Q4,Mobile Prepaid,Al Khor,185475,302.25,108.3000031,452.9400024,131.1499939,78.73000336,2.980000019,96.62999725,28574,8167,5.300000191,5403,576,173,73.58000183,99.95020294
2023,Q4,Mobile Postpaid,Doha,209180,295.7900085,113.8000031,490.4599915,123.6900024,74.47000122,2.660000086,92.80000305,33905,9993,5.900000095,2328,479,314,55.08000183,99.93710327
2023,Q4,Mobile Postpaid,Al Rayyan,201163,254.1699982,107.6800003,543.5700073,127.5299988,84.15000153,3.279999971,95.06999969,28690,10417,4.019999981,4485,643,87,59.68999863,99.92620087
2023,Q4,Mobile Postpaid,Al Wakrah,196176,310.8699951,100.3199997,454.0299988,102.5299988,72.54000092,2.710000038,98.16000366,35728,9522,2.539999962,7185,454,221,54.84999847,99.95359802
2023,Q4,Mobile Postpaid,Umm Salal,187891,301.7099915,107.4400024,474.1000061,117.1399994,82.51000214,2.210000038,100,27875,9920,3.630000114,4711,557,275,55.88999939,99.9878006
2023,Q4,Mobile Postpaid,Al Khor,181461,295.8800049,108.9300003,529.1900024,141.8300018,75.08000183,2.269999981,98.36000061,31878,8698,5.010000229,6086,520,211,64.13999939,99.92250061
2023,Q4,Fixed Broadband,Doha,200574,280.2900085,108.6800003,480.9500122,111.5199966,84.73000336,2.230000019,94.80000305,21688,9011,3.630000114,5622,699,250,63.38999939,99.93730164
2023,Q4,Fixed Broadband,Al Rayyan,207759,312.5799866,110.2300034,496.8599854,114.7399979,77.37000275,2.579999924,97.73000336,33701,9738,6.570000172,5197,617,167,66.41999817,99.95459747
2023,Q4,Fixed Broadband,Al Wakrah,176422,274.8599854,105.6900024,462.0899963,113.6100006,88.63999939,2.579999924,96.01999664,36021,12215,3.619999886,4124,462,285,85.30000305,99.96369934
2023,Q4,Fixed Broadband,Umm Salal,207186,309.5700073,113.3799973,545.960022,114.1800003,78.23000336,3.24000001,96.69000244,28434,12427,4.579999924,5225,697,211,60.47999954,100
2023,Q4,Fixed Broadband,Al Khor,213005,269.5299988,118.2799988,478.4500122,115.3000031,87.51000214,2,98.44999695,36227,8385,3.920000076,5368,664,252,48.11000061,99.98690033
2023,Q4,Managed Services,Doha,211356,317.8599854,110.9300003,514.7999878,111.0599976,86.01000214,2.400000095,98.80000305,28844,6630,4.989999771,5477,592,66,59.11000061,99.9822998
2023,Q4,Managed Services,Al Rayyan,191253,306.7399902,110.9100037,457.1199951,127.1299973,85.79000092,2.839999914,97.12000275,29174,7260,4.840000153,5729,549,148,47.93999863,99.96309662
2023,Q4,Managed Services,Al Wakrah,204084,296.0400085,118.9400024,500.1099854,117.3399963,75.48000336,1.539999962,99.97000122,28016,11442,5.010000229,1897,572,260,46.95000076,99.92189789
2023,Q4,Managed Services,Umm Salal,198992,313.0100098,110.4599991,520.8699951,114.1500015,78.34999847,2.74000001,96.45999908,38883,12305,3.279999971,5135,618,187,63.22000122,99.94270325
2023,Q4,Managed Services,Al Khor,203166,299.980011,112.5800018,486.0899963,97.84999847,83.83000183,1.879999995,94.62000275,29098,8577,4.659999847,5434,587,254,46.09999847,99.95600128
2023,Q4,IoT,Doha,200923,282.1700134,118.5,461.4100037,103.6399994,77.09999847,2.859999895,97.36000061,27541,12704,5.420000076,7235,317,300,66.76000214,99.95069885
2023,Q4,IoT,Al Rayyan,205015,283.9200134,109.9800034,523.9299927,124.2200012,85.54000092,3.25,99,35494,9861,5.559999943,4972,616,214,54.86000061,99.98259735
2023,Q4,IoT,Al Wakrah,216578,313.8999939,99.40000153,520.289978,127.0800018,81.66999817,2.700000048,99.55999756,25270,11455,4.639999866,4371,711,202,67.65000153,99.93640137
2023,Q4,IoT,Umm Salal,205097,317.5299988,110.4400024,501.8599854,113.75,84.02999878,1.830000043,96.40000153,24810,11651,7.289999962,5587,420,224,72.63999939,99.95269775
2023,Q4,IoT,Al Khor,207223,277.6700134,102.8799973,528.7800293,118.5800018,81.91999817,1.659999967,99.30000305,32887,10163,5.599999905,4023,669,290,66.33999634,99.94940186
2023,Q4,Devices,Doha,214609,295.3900146,107.8799973,483.7799988,126.1100006,75.86000061,1.929999948,97.51999664,20793,8186,6.190000057,5132,527,198,61.56000137,99.92849731
2023,Q4,Devices,Al Rayyan,216526,331.3299866,119.9000015,461.5400085,115.5800018,81.16000366,1.600000024,96.37000275,36695,6372,5.75,3661,619,271,65.87000275,99.95770264
2023,Q4,Devices,Al Wakrah,204703,313.7000122,110.0100021,490.8599854,119.8700027,72.40000153,1.789999962,95.29000092,25219,11587,4.880000114,3298,523,233,49.04999924,99.90139771
2023,Q4,Devices,Umm Salal,210894,308.6499939,110.4300003,444.9299927,94.06999969,77.44999695,2.470000029,98.55000305,30590,7796,3.180000067,3930,679,214,58.02000046,99.97899628
2023,Q4,Devices,Al Khor,181786,295.0700073,104.2799988,508.1700134,141.3500061,87.44999695,2.75,95.26999664,30928,11613,6.110000134,4708,489,159,55.36000061,99.94300079
2024,Q1,Mobile Prepaid,Doha,301697,432.0400085,110.6800003,767.4000244,177.2299957,77.26000214,2.160000086,100,27726,9254,4.840000153,5361,774,201,50.90999985,99.95999908
2024,Q1,Mobile Prepaid,Al Rayyan,311226,466.8699951,111.4700012,693.9899902,171.2200012,78.05999756,2.690000057,96.93000031,28159,11318,5.730000019,3110,517,81,65.19000244,99.91940308
2024,Q1,Mobile Prepaid,Al Wakrah,298714,459.7000122,111.9100037,715.3800049,186.6399994,85.84999847,2.440000057,97.40000153,31663,9465,6.21999979,5003,596,252,65.41999817,99.95069885
2024,Q1,Mobile Prepaid,Umm Salal,312644,433.5700073,116.0999985,732.5700073,179.7799988,83.41000366,2.769999981,97.68000031,32145,12408,4.420000076,4842,545,188,49.83000183,99.93840027
2024,Q1,Mobile Prepaid,Al Khor,285526,470.5499878,112.9899979,763,194.5700073,82.54000092,2.309999943,99.47000122,29131,8094,4.699999809,4872,690,228,63.50999832,99.95629883
2024,Q1,Mobile Postpaid,Doha,281481,452.8299866,113.7900009,718.210022,169.8099976,85.18000031,2.539999962,97.55000305,27353,9392,6.210000038,4607,684,285,56.31000137,99.95220184
2024,Q1,Mobile Postpaid,Al Rayyan,301094,449.1499939,112.9400024,720.9000244,180.8600006,68.62999725,2.940000057,93.95999908,22456,10243,4.360000134,4740,508,168,55.77999878,99.93779755
2024,Q1,Mobile Postpaid,Al Wakrah,299097,451.7600098,116.1699982,742.3200073,165.8800049,74.87000275,2.319999933,100,32796,12487,3.779999971,4929,749,197,53.36000061,99.96910095
2024,Q1,Mobile Postpaid,Umm Salal,291460,458.8099976,123.2600021,808.5599976,170.7200012,86.76999664,2.180000067,97.15000153,23179,9554,5.590000153,5292,468,162,49.27000046,99.95700073
2024,Q1,Mobile Postpaid,Al Khor,307608,493.5400085,109.6200027,768.3200073,173.5099945,80.83000183,2.50999999,96.80000305,23739,6651,4.059999943,2623,727,143,47.74000168,99.99099731
2024,Q1,Fixed Broadband,Doha,289938,446.5299988,113.1200027,749,199.25,83.31999969,2.099999905,98.26000214,27675,12315,5.28000021,4791,604,190,43.52999878,99.95240021
2024,Q1,Fixed Broadband,Al Rayyan,302941,487.3800049,119.6999969,766.9799805,179.8500061,79.16000366,2.809999943,98.80999756,33648,12738,4.739999771,4453,753,201,63.99000168,99.92479706
2024,Q1,Fixed Broadband,Al Wakrah,316756,435.0700073,120.7099991,713.0999756,186.7200012,67.91999817,2.349999905,96.59999847,27353,8246,6.480000019,4436,724,199,53.27999878,99.94629669
2024,Q1,Fixed Broadband,Umm Salal,302451,454.6300049,110.5199966,789.3699951,154.8300018,83.88999939,2.029999971,98.69000244,29166,8758,4.730000019,4313,599,209,46.38000107,99.93509674
2024,Q1,Fixed Broadband,Al Khor,307406,416.7099915,113.4499969,765.5,178.75,82.04000092,3.349999905,95.81999969,31660,10989,7.480000019,6019,676,238,59.50999832,99.96130371
2024,Q1,Managed Services,Doha,294191,467.1799927,122.0699997,814.4199829,181.7700043,71.06999969,2.920000076,97.41999817,33116,10972,5.900000095,4725,646,238,57.81999969,99.99140167
2024,Q1,Managed Services,Al Rayyan,299214,430.1499939,115.3499985,719.9299927,186.4700012,75.91000366,1.769999981,97.93000031,35515,9353,4.550000191,5766,514,160,55.77000046,99.92410278
2024,Q1,Managed Services,Al Wakrah,293534,429.9299927,117.8399963,735.0300293,183.2299957,78.33999634,2.130000114,95.30000305,21488,13081,4.610000134,3293,558,137,48.04999924,99.9552002
2024,Q1,Managed Services,Umm Salal,288396,473.480011,108.8600006,745.4299927,171.2599945,80.26000214,1.74000001,95.87000275,30082,7577,3.369999886,4767,617,258,70.36000061,99.93579865
2024,Q1,Managed Services,Al Khor,316680,442.9100037,113.4800034,812.1400146,177.6199951,74.38999939,1.730000019,96.77999878,27917,10096,4.300000191,5905,577,150,44.79999924,99.99140167
2024,Q1,IoT,Doha,294425,447.75,105.3600006,752.2800293,188.2299957,76.48999786,2.539999962,93.68000031,32403,8863,6.260000229,3196,449,253,77.63999939,99.9382019
2024,Q1,IoT,Al Rayyan,321440,427.5499878,117.4400024,722.0900269,167.1900024,79.75,3.809999943,97.41000366,36288,11496,5.050000191,4672,862,224,78.06999969,99.95860291
2024,Q1,IoT,Al Wakrah,296484,447.7200012,116.4800034,767.75,186.4400024,77.62999725,2.849999905,97.95999908,24102,11149,4.869999886,5615,507,156,70.40000153,99.95020294
2024,Q1,IoT,Umm Salal,294023,449.7399902,105.8899994,693.2600098,163.1799927,87.58999634,2.349999905,93.12000275,34236,9533,5.590000153,6402,626,192,51.22999954,99.97350311
2024,Q1,IoT,Al Khor,289357,450.230011,124.6200027,775,181.5,78.98999786,2.74000001,97.13999939,30418,8334,4.869999886,6020,599,259,54.59000015,99.97440338
2024,Q1,Devices,Doha,309325,399.2399902,116.4800034,742.8699951,161.7700043,79.18000031,3.230000019,100,32045,9860,5.480000019,5239,401,236,59.63999939,99.94950104
2024,Q1,Devices,Al Rayyan,296514,473.6499939,115.8700027,735.5,182.3200073,68.15000153,2.720000029,96.34999847,27014,10099,6.46999979,4599,650,166,48.38000107,99.95220184
2024,Q1,Devices,Al Wakrah,292420,440,116.9899979,768.0900269,192.3800049,80.33000183,1.769999981,95.98000336,31753,5561,4.039999962,4933,853,247,63.22000122,99.92870331
2024,Q1,Devices,Umm Salal,307662,468.6799927,115.5199966,755.9400024,178.0899963,82.58999634,2.789999962,97.91999817,29538,12498,5.360000134,4279,645,252,62.97999954,99.95140076
2024,Q1,Devices,Al Khor,288305,437.1700134,110,780.9799805,184.5599976,82.62999725,1.279999971,97.97000122,26695,11426,3.450000048,4065,753,138,76.52999878,99.93360138
2024,Q2,Mobile Prepaid,Doha,284713,445.0700073,121.9400024,708.2999878,166.7899933,81.19999695,1.899999976,95.75,26116,9294,4.610000134,5233,543,262,72.69999695,99.94339752
2024,Q2,Mobile Prepaid,Al Rayyan,302103,425.4500122,110.4000015,731.0200195,177.0299988,75.12000275,1.909999967,92.87999725,31184,12392,4.579999924,3766,638,232,36.36999893,99.96880341
2024,Q2,Mobile Prepaid,Al Wakrah,302390,433.2900085,123.6900024,756.4400024,188.1100006,78.27999878,2.450000048,94.68000031,12942,7948,4.050000191,5839,706,208,48.33000183,99.96350098
2024,Q2,Mobile Prepaid,Umm Salal,292174,470,112.6900024,762.2199707,184.0500031,82.65000153,2.460000038,99.37000275,30313,10768,6.860000134,5034,655,158,62.06999969,99.93969727
2024,Q2,Mobile Prepaid,Al Khor,289858,460.8999939,123.6800003,707.7399902,171.9600067,91.88999939,2.819999933,97.40000153,33916,11893,6.039999962,4906,546,205,77.23000336,99.95259857
2024,Q2,Mobile Postpaid,Doha,302975,476.6300049,116.6100006,759.7700195,186.0399933,80.83999634,2.119999886,99.69999695,36989,9936,6.170000076,5784,515,198,65.19999695,99.9509964
2024,Q2,Mobile Postpaid,Al Rayyan,282704,448.1000061,109.9700012,744.8400269,188.9199982,73.20999908,2.660000086,95.79000092,33858,12219,3.400000095,2860,574,253,56.84999847,99.95739746
2024,Q2,Mobile Postpaid,Al Wakrah,303118,476.4100037,113.1999969,736.960022,158.3800049,75.61000061,3,99.23999786,30754,7039,7.449999809,6017,754,179,44.06000137,99.96160126
2024,Q2,Mobile Postpaid,Umm Salal,306332,477.8099976,120.2399979,777.2999878,187.5800018,87.84999847,2.779999971,94.43000031,31367,11716,3.859999895,5928,632,210,62.68000031,99.91649628
2024,Q2,Mobile Postpaid,Al Khor,282865,424.8999939,115.9599991,744.7999878,199.0899963,86.65000153,2.329999924,98.52999878,31242,10292,6.170000076,5833,531,180,56.52999878,99.94450378
2024,Q2,Fixed Broadband,Doha,276573,462.1099854,114.4700012,740.9400024,182.9199982,85.37999725,2.849999905,96.94999695,27769,10897,3.970000029,7310,566,217,47.95999908,99.95619965
2024,Q2,Fixed Broadband,Al Rayyan,302502,430.3299866,112.2099991,725.7700195,188.1699982,84.05000305,2.049999952,97.77999878,24223,9009,6.650000095,5910,644,189,55.08000183,99.97270203
2024,Q2,Fixed Broadband,Al Wakrah,299858,452.0899963,116.9300003,724.039978,177.4700012,82.44999695,2.670000076,97.84999847,29277,7841,3.630000114,2135,615,156,53.04999924,99.93540192
2024,Q2,Fixed Broadband,Umm Salal,291309,457.3699951,113.2099991,746.039978,193.9900055,70.69000244,2.140000105,93.51000214,39779,10762,5.300000191,4542,609,168,54.20999908,99.97380066
2024,Q2,Fixed Broadband,Al Khor,283691,470.3699951,124.1200027,776.5300293,183.6199951,77.48000336,2.170000076,97.34999847,22204,10226,4.679999828,5473,599,218,71.33000183,99.98179626
2024,Q2,Managed Services,Doha,310321,448.0799866,124.4400024,702.0599976,183.3699951,78.59999847,2.99000001,95.69000244,28115,9365,4.929999828,4540,555,222,50.68999863,99.94920349
